ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:38:25"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Slide06_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-14\Images\Slide06_US23502317_1003449802_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=3110, 1440"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
-50	0	0	5	6	10	"Ng fr.12 5然"	"113"	4640	12910	100	27	28	4	14	27	27	28	5	17	15	3	0	2227	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	735
-50	0	0	5	7	10	"Ng fr.13 1然"	"129"	4880	12910	100	28	28	5	17	28	28	28	5	17	11	1	0	2233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	736
-50	0	0	5	8	10	"Ng fr.13 1然"	"129"	5120	12910	100	30	30	6	20	29	29	29	5	17	18	6	0	2370	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	737
-50	0	0	5	9	10	"Ng fr.13 1然"	"129"	5370	12910	100	28	29	7	24	29	29	29	5	17	11	6	0	2301	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	738
0	0	0	5	1	11	"Lg 23-12"	"85"	3450	13190	60	47	50	13	26	29	29	29	5	17	94	81	0	1592	4.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	18	21	18	21	32	176	100	739
0	0	0	5	2	11	"Lg 23-12"	"85"	3680	13190	60	46	46	8	17	28	28	29	5	17	97	84	0	1485	3.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	18	18	18	18	32	176	100	740
0	0	0	5	3	11	"Lg 23-12"	"85"	3940	13190	60	45	45	7	15	28	28	28	4	14	100	84	0	1450	4.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17	17	17	17	32	176	100	741
0	0	0	5	4	11	"Print buffer"	"89"	4190	13190	60	36	38	7	18	29	29	29	6	20	50	19	0	1202	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	9	7	9	32	176	100	742
0	0	0	5	5	11	"Print buffer"	"89"	4430	13180	60	37	38	6	15	29	29	29	5	17	69	34	0	1205	1.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	9	8	9	32	176	100	743
0	0	0	5	6	11	"Print buffer"	"89"	4670	13190	60	38	38	7	18	28	28	28	5	17	72	44	0	1219	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	10	10	10	32	176	100	744
0	0	0	5	7	11	"Print buffer"	"93"	4920	13190	60	42	41	9	21	28	28	28	5	17	78	69	0	1320	2.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	13	14	13	32	176	100	745
0	0	0	5	8	11	"Print buffer"	"93"	5160	13190	60	40	40	8	20	30	30	30	6	20	63	31	0	1275	1.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	10	10	10	32	176	100	746
0	0	0	5	9	11	"Print buffer"	"93"	5400	13190	60	39	39	8	20	28	28	29	5	17	75	56	0	1243	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	32	176	100	747
0	0	0	5	1	12	"Lg 17-16 1 然"	"73"	3440	13440	60	51	57	27	47	28	28	28	6	21	84	75	0	1832	4.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	29	23	29	32	176	100	748
0	0	0	5	2	12	"Lg 17-16 1 然"	"73"	3680	13450	60	50	51	15	29	27	27	29	8	27	88	75	0	1633	2.750	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	24	23	24	32	176	100	749
0	0	0	5	3	12	"Lg 17-16 1 然"	"73"	3910	13450	60	50	49	14	28	29	29	28	5	17	81	78	0	1562	4.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	20	21	20	32	176	100	750
0	0	0	5	4	12	"Lg 19-8 1 然"	"77"	4210	13430	60	36	36	7	19	28	28	28	5	17	66	44	0	1146	1.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	8	8	8	32	176	100	751
0	0	0	5	5	12	"Lg 19-8 1 然"	"77"	4430	13430	60	37	39	6	15	29	29	29	6	20	66	25	0	1237	1.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	10	8	10	32	176	100	752
0	0	0	5	6	12	"Lg 19-8 1 然"	"77"	4660	13420	60	38	37	7	18	28	28	28	5	17	69	44	0	1194	1.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	9	10	9	32	176	100	753
0	0	0	5	7	12	"Lg 22-12 1 然"	"81"	4930	13430	60	42	43	10	23	28	28	29	5	17	78	59	0	1364	2.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	15	14	15	32	176	100	754
0	0	0	5	8	12	"Lg 22-12 1 然"	"81"	5170	13420	70	43	43	8	18	29	29	29	5	17	91	66	0	1390	2.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	14	14	14	32	236	100	755
0	0	0	5	9	12	"Lg 22-12 1 然"	"81"	5380	13430	70	45	45	10	22	29	29	29	5	17	78	72	0	1446	3.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	16	16	16	16	32	236	100	756
0	0	0	5	1	13	"Ng 20-9 3 然"	"61"	3450	13680	60	35	36	8	22	28	28	29	5	17	63	28	0	1166	1.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	8	7	8	32	176	100	757
0	0	0	5	2	13	"Ng 20-9 3 然"	"61"	3690	13680	60	37	37	7	18	29	29	29	5	17	59	44	0	1178	1.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	8	8	8	32	176	100	758
0	0	0	5	3	13	"Ng 20-9 3 然"	"61"	3940	13680	60	37	36	8	22	28	28	29	5	17	66	38	0	1167	1.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	8	9	8	32	176	100	759
0	0	0	5	4	13	"Ng 21-8 1 然"	"65"	4190	13680	70	50	71	65	91	29	29	29	5	17	88	69	0	2287	8.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	42	21	42	32	236	100	760
0	0	0	5	5	13	"Ng 21-8 1 然"	"65"	4410	13670	60	46	67	82	122	28	28	29	5	17	94	81	0	2149	7.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	18	39	18	39	32	176	100	761
0	0	0	5	6	13	"Ng 21-8 1 然"	"65"	4660	13680	70	49	50	14	28	29	29	30	6	20	97	81	0	1612	3.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	21	20	21	32	236	100	762
0	0	0	5	7	13	"Lg 17-15 10 然"	"69"	4910	13730	60	42	43	8	18	31	31	30	5	16	81	50	0	1367	2.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	12	11	12	32	176	100	763
0	0	0	5	8	13	"Lg 17-15 10 然"	"69"	5170	13740	60	45	45	8	17	30	30	30	6	20	91	66	0	1450	2.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15	15	15	15	32	176	100	764
0	0	0	5	9	13	"Lg 17-15 10 然"	"69"	5410	13750	60	41	41	10	24	29	29	30	6	20	66	50	0	1310	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12	12	12	12	32	176	100	765
0	0	0	5	1	14	"Ng 18-9 1然"	"49"	3450	13970	30	1551	1521	501	32	40	40	430	539	125	100	75	0	6083	2.024	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1511	1481	1511	1481	4	20	100	766
0	0	0	5	2	14	"Ng 18-9 1然"	"49"	3670	13940	30	1577	1538	444	28	98	98	405	537	132	100	75	0	6151	2.110	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1479	1440	1479	1440	4	20	100	767
0	0	0	5	3	14	"Ng 18-9 1然"	"49"	3940	13960	30	1186	1264	220	17	46	46	419	523	124	100	100	0	5057	1.616	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1140	1218	1140	1218	4	20	100	768
0	0	0	5	4	14	"Ng 19-9 3 然"	"53"	4200	13970	60	48	52	14	26	29	29	29	5	17	94	88	0	1665	4.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	23	19	23	32	176	100	769
0	0	0	5	5	14	"Ng 19-9 3 然"	"53"	4430	13970	60	53	52	11	21	27	27	28	5	17	97	91	0	1675	4.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	26	25	26	25	32	176	100	770
0	0	0	5	6	14	"Ng 19-9 3 然"	"53"	4670	13970	60	49	53	13	24	27	27	28	5	17	97	91	0	1691	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	26	22	26	32	176	100	771
0	0	0	5	7	14	"Ng 20-7 10 然"	"57"	4920	13960	60	62	62	11	17	29	29	30	5	16	100	100	0	1978	6.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	33	33	33	33	32	176	100	772
0	0	0	5	8	14	"Ng 20-7 10 然"	"57"	5170	13960	60	58	60	9	15	29	29	29	5	17	100	100	0	1934	6.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	29	31	29	31	32	176	100	773
0	0	0	5	9	14	"Ng 20-7 10 然"	"57"	5400	13960	60	63	63	11	17	29	29	29	5	17	100	100	0	2025	6.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	34	34	34	34	32	176	100	774
0	0	0	5	1	15	"Ng 15-12 1然"	"37"	3460	14170	60	221	212	63	29	30	30	29	6	20	100	100	0	6793	30.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	191	182	191	182	32	176	100	775
0	0	0	5	2	15	"Ng 15-12 1然"	"37"	3670	14160	60	241	233	74	31	29	29	29	6	20	100	100	0	7471	34.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	212	204	212	204	32	176	100	776
0	0	0	5	3	15	"Ng 15-12 1然"	"37"	3920	14150	60	225	245	90	36	29	29	29	5	17	100	100	0	7849	43.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	196	216	196	216	32	176	100	777
0	0	0	5	4	15	"Ng 16-12 1 然"	"41"	4190	14160	60	51	52	10	19	29	29	30	5	16	100	91	0	1658	4.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	23	22	23	32	176	100	778
0	0	0	5	5	15	"Ng 16-12 1 然"	"41"	4410	14170	60	49	52	15	28	29	29	29	6	20	94	88	0	1676	3.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	23	20	23	32	176	100	779
0	0	0	5	6	15	"Ng 16-12 1 然"	"41"	4670	14180	60	53	59	34	57	30	30	30	5	16	97	91	0	1889	5.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	29	23	29	32	176	100	780
0	0	0	5	7	15	"Ng 17-8 3 然"	"45"	4920	14170	60	41	40	7	17	29	29	29	5	17	75	56	0	1270	2.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12	11	12	11	32	176	100	781
0	0	0	5	8	15	"Ng 17-8 3 然"	"45"	5170	14170	60	42	41	8	19	29	29	29	5	17	81	66	0	1323	2.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	12	13	12	32	176	100	782
0	0	0	5	9	15	"Ng 17-8 3 然"	"45"	5420	14160	60	41	42	10	23	30	30	30	5	16	69	50	0	1346	2.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	12	11	12	32	176	100	783
0	0	0	5	1	16	"Ng 13-15 1 然"	"25"	3440	14430	60	43	42	8	19	29	29	30	6	20	72	63	0	1333	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	13	14	13	32	176	100	784
0	0	0	5	2	16	"Ng 13-15 1 然"	"25"	3680	14440	60	42	42	7	16	29	29	29	6	20	88	50	0	1353	2.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	13	13	13	32	176	100	785
0	0	0	5	3	16	"Ng 13-15 1 然"	"25"	3920	14430	60	38	40	8	20	29	29	30	6	20	66	31	0	1269	1.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	11	9	11	32	176	100	786
0	0	0	5	4	16	"Ng 14-9 10 然"	"29"	4190	14430	60	55	54	8	14	29	29	29	5	17	100	100	0	1717	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	26	25	26	25	32	176	100	787
0	0	0	5	5	16	"Ng 14-9 10 然"	"29"	4420	14430	60	51	52	9	17	29	29	30	5	16	97	97	0	1670	4.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	23	22	23	32	176	100	788
0	0	0	5	6	16	"Ng 14-9 10 然"	"29"	4670	14440	60	50	50	8	16	29	29	30	6	20	97	81	0	1592	3.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	21	21	21	32	176	100	789
0	0	0	5	7	16	"Ng 14-10 1 然"	"33"	4940	14410	60	44	45	10	22	30	30	30	5	16	81	69	0	1434	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	15	14	15	32	176	100	790
0	0	0	5	8	16	"Ng 14-10 1 然"	"33"	5180	14410	60	42	41	8	19	29	29	29	5	17	78	63	0	1322	2.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	13	12	13	12	32	176	100	791
0	0	0	5	9	16	"Ng 14-10 1 然"	"33"	5440	14460	60	39	41	11	26	30	30	30	5	16	69	47	0	1298	2.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	11	9	11	32	176	100	792
0	0	0	5	1	17	"Ng 10-13 3 然"	"13"	3450	14680	50	40	38	8	21	29	29	29	6	20	83	25	0	456	1.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	9	11	9	12	104	100	793
0	0	0	5	2	17	"Ng 10-13 3 然"	"13"	3690	14690	50	39	38	5	13	28	28	28	5	17	83	50	0	452	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	10	11	10	12	104	100	794
0	0	0	5	3	17	"Ng 10-13 3 然"	"13"	3940	14680	50	39	41	7	17	29	29	30	6	20	75	42	0	489	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	12	10	12	12	104	100	795
0	0	0	5	4	17	"Ng 11-11 10然"	"17"	4180	14680	70	33	34	6	17	28	28	29	5	17	44	38	0	1087	1.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	6	5	6	32	236	100	796
0	0	0	5	5	17	"Ng 11-11 10然"	"17"	4430	14680	70	34	34	6	17	29	29	29	5	17	38	16	0	1080	1.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	5	5	5	32	236	100	797
0	0	0	5	6	17	"Ng 11-11 10然"	"17"	4690	14690	70	36	35	5	14	29	29	30	5	16	56	25	0	1124	1.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	6	7	6	32	236	100	798
0	0	0	5	7	17	"Ng 12-11 1 然"	"21"	4940	14670	60	53	55	14	25	30	30	30	5	16	97	84	0	1745	5.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	25	23	25	32	176	100	799
0	0	0	5	8	17	"Ng 12-11 1 然"	"21"	5170	14650	60	51	62	61	98	29	29	29	5	17	97	78	0	1975	6.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	33	22	33	32	176	100	800
0	0	0	5	9	17	"Ng 12-11 1 然"	"21"	5420	14660	60	47	48	9	18	29	29	29	5	17	91	81	0	1527	3.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	18	19	18	19	32	176	100	801
0	0	0	5	1	18	"Ng 7-13 3然"	"1"	3440	14920	70	61	62	14	22	29	29	29	6	20	100	97	0	1980	5.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	32	33	32	33	32	236	100	802
0	0	0	5	2	18	"Ng 7-13 3然"	"1"	3690	14930	70	64	66	14	21	29	29	30	6	20	100	97	0	2111	6.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	35	37	35	37	32	236	100	803
0	0	0	5	3	18	"Ng 7-13 3然"	"1"	3940	14930	70	61	62	13	20	28	28	29	6	20	97	94	0	1979	5.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	33	34	33	34	32	236	100	804
0	0	0	5	4	18	"Ng 9-9 1 然"	"5"	4190	14930	60	38	38	6	15	28	28	29	5	17	78	47	0	1207	1.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	10	10	10	32	176	100	805
0	0	0	5	5	18	"Ng 9-9 1 然"	"5"	4430	14930	50	39	39	6	15	29	29	30	5	16	75	33	0	470	1.800	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	10	10	10	12	104	100	806
0	0	0	5	6	18	"Ng 9-9 1 然"	"5"	4680	14930	50	38	38	7	18	29	29	30	5	16	58	33	0	460	1.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	9	9	9	12	104	100	807
0	0	0	5	7	18	"Ng 10-11 1 然"	"9"	4940	14950	60	42	43	9	20	30	30	30	5	16	78	56	0	1374	2.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12	13	12	13	32	176	100	808
0	0	0	5	8	18	"Ng 10-11 1 然"	"9"	5170	14920	60	41	42	6	14	30	30	30	6	20	78	41	0	1329	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	12	11	12	32	176	100	809
0	0	0	5	9	18	"Ng 10-11 1 然"	"9"	5410	14920	60	41	44	11	25	30	30	31	7	22	75	34	0	1417	1.857	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	14	11	14	32	176	100	810
-75	0	0	6	1	1	""	""	7900	10790	100	33	36	25	69	32	32	32	6	18	16	4	0	2875	0.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	4	1	4	80	560	100	811
-75	0	0	6	2	1	""	""	8140	10790	100	31	32	5	15	31	31	31	6	19	14	0	0	2520	0.167	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	812
-75	0	0	6	3	1	""	""	8390	10790	100	32	31	6	19	31	31	31	6	19	9	1	0	2475	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	560	100	813
-75	0	0	6	4	1	""	""	8630	10790	100	31	31	5	16	30	30	30	5	16	18	3	0	2488	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	814
-75	0	0	6	5	1	""	""	8880	10790	100	30	31	6	19	31	31	31	5	16	18	4	0	2448	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	815
-75	0	0	6	6	1	""	""	9120	10790	100	32	33	6	18	31	31	32	6	18	23	5	0	2639	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	816
-75	0	0	6	7	1	""	""	9370	10790	100	30	31	6	19	30	30	31	6	19	23	4	0	2503	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	817
-75	0	0	6	8	1	""	""	9610	10790	100	32	31	5	16	30	30	31	6	19	14	0	0	2511	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	80	560	100	818
-75	0	0	6	9	1	""	""	9860	10790	100	30	31	5	16	31	31	31	6	19	14	1	0	2499	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	819
-75	0	0	6	1	2	""	""	7900	11040	100	33	33	6	18	31	31	32	6	18	19	6	0	2608	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	820
-75	0	0	6	2	2	""	""	8140	11040	100	33	34	7	20	31	31	32	6	18	30	5	0	2721	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	3	2	3	80	560	100	821
-75	0	0	6	3	2	""	""	8390	11040	100	31	31	6	19	30	30	31	6	19	15	4	0	2499	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	822
-75	0	0	6	4	2	""	""	8630	11040	100	30	31	6	19	30	30	30	5	16	21	8	0	2491	0.200	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	823
-75	0	0	6	5	2	""	""	8880	11040	100	30	32	6	18	31	31	31	6	19	14	6	0	2523	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	1	-1	1	80	560	100	824
-75	0	0	6	6	2	""	""	9120	11040	100	32	32	5	15	31	31	32	6	18	8	4	0	2522	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	825
-75	0	0	6	7	2	""	""	9370	11040	100	32	33	5	15	31	31	31	6	19	23	4	0	2633	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	826
-75	0	0	6	8	2	""	""	9610	11040	100	33	33	6	18	31	31	32	5	15	29	10	0	2636	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	827
-75	0	0	6	9	2	""	""	9860	11040	100	32	32	5	15	31	31	31	6	19	16	4	0	2582	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	828
-75	0	0	6	1	3	""	""	7900	11280	100	31	31	6	19	30	30	30	5	16	26	9	0	2508	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	829
-75	0	0	6	2	3	""	""	8140	11280	100	31	31	6	19	30	30	30	5	16	21	4	0	2483	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	830
-75	0	0	6	3	3	""	""	8390	11280	100	31	31	6	19	31	31	31	6	19	13	3	0	2461	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	831
-75	0	0	6	4	3	""	""	8630	11280	100	28	29	5	17	30	30	30	5	16	14	1	0	2327	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	832
-75	0	0	6	5	3	""	""	8880	11280	100	30	31	5	16	31	31	31	6	19	11	1	0	2447	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	833
-75	0	0	6	6	3	""	""	9120	11280	100	30	31	5	16	31	31	31	6	19	8	0	0	2452	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	834
-75	0	0	6	7	3	""	""	9370	11280	100	31	31	5	16	30	30	31	6	19	11	4	0	2455	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	835
-75	0	0	6	8	3	""	""	9610	11280	100	30	30	5	16	31	31	31	6	19	9	1	0	2412	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	836
-75	0	0	6	9	3	""	""	9860	11280	100	30	31	5	16	31	31	31	6	19	8	1	0	2449	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	837
-75	0	0	6	1	4	""	""	7900	11530	100	32	31	6	19	30	30	31	6	19	19	3	0	2516	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	80	560	100	838
-75	0	0	6	2	4	""	""	8140	11530	100	31	31	6	19	30	30	31	6	19	19	4	0	2511	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	548	100	839
-75	0	0	6	3	4	""	""	8390	11530	100	30	30	6	20	30	30	30	5	16	11	5	0	2370	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	840
-75	0	0	6	4	4	""	""	8630	11530	100	33	32	6	18	31	31	31	6	19	16	4	0	2568	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	1	2	1	80	560	100	841
-75	0	0	6	5	4	""	""	8880	11530	100	31	31	5	16	31	31	31	6	19	8	1	0	2492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	842
-75	0	0	6	6	4	""	""	9120	11530	100	30	31	6	19	31	31	31	5	16	18	5	0	2499	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	843
-75	0	0	6	7	4	""	""	9370	11530	100	31	31	6	19	30	30	31	6	19	20	5	0	2486	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	844
-75	0	0	6	8	4	""	""	9610	11530	100	31	31	5	16	30	30	31	6	19	14	6	0	2507	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	845
-75	0	0	6	9	4	""	""	9860	11530	100	31	30	5	16	31	31	31	5	16	8	0	0	2413	-0.200	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	-1	0	-1	80	560	100	846
-50	0	0	6	1	5	"Blank 9"	"152"	7860	11760	100	30	30	6	20	29	29	30	5	16	20	9	0	2419	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	557	100	847
