ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/14 14:39:08"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Slide08_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-13\Raw Data\Images\Slide08_US23502317_1003449804_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2930, 1450"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	10	4	15	"Ng 17-7 10 然"	"42"	8450	23170	60	83	84	18	21	34	34	35	6	17	100	100	0	2694	8.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	49	50	49	50	32	176	100	1588
0	0	0	10	5	15	"Ng 17-7 10 然"	"42"	8670	23170	60	91	88	19	21	35	35	36	7	19	100	97	0	2823	7.429	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	56	53	56	53	32	176	100	1589
0	0	0	10	6	15	"Ng 17-7 10 然"	"42"	8950	23170	60	89	88	19	21	38	38	51	67	131	16	0	0	2808	0.552	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	51	50	51	50	32	176	100	1590
0	0	0	10	7	15	"Ng 17-8 1 然"	"46"	9180	23180	60	57	59	14	23	33	33	34	6	17	94	84	0	1888	4.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	24	26	24	26	32	176	100	1591
0	0	0	10	8	15	"Ng 17-8 1 然"	"46"	9440	23180	60	53	55	12	21	34	34	35	7	20	94	78	0	1764	2.857	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	21	19	21	32	176	100	1592
0	0	0	10	9	15	"Ng 17-8 1 然"	"46"	9660	23200	60	62	59	12	20	34	34	35	6	17	94	84	0	1899	4.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	25	28	25	32	176	100	1593
0	0	0	10	1	16	"Ng 14-7 1 然"	"26"	7710	23420	70	56	57	12	21	33	33	33	6	18	97	81	0	1816	4.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	24	23	24	32	236	100	1594
0	0	0	10	2	16	"Ng 14-7 1 然"	"26"	7960	23430	70	61	60	10	16	33	33	34	6	17	94	91	0	1907	4.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	27	28	27	32	236	100	1595
0	0	0	10	3	16	"Ng 14-7 1 然"	"26"	8200	23420	70	56	57	13	22	34	34	34	6	17	88	81	0	1821	3.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	22	23	22	23	32	236	100	1596
0	0	0	10	4	16	"Ng 14-9 3 然"	"30"	8450	23400	60	63	61	13	21	35	35	35	6	17	84	78	0	1955	4.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	28	26	28	26	32	176	100	1597
0	0	0	10	5	16	"Ng 14-9 3 然"	"30"	8710	23430	60	58	63	19	30	35	35	36	8	22	84	69	0	2030	3.375	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	28	23	28	32	176	100	1598
0	0	0	10	6	16	"Ng 14-9 3 然"	"30"	8980	23420	60	70	66	11	16	34	34	34	5	14	100	94	0	2103	6.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	36	32	36	32	32	176	100	1599
0	0	0	10	7	16	"Ng 14-11 1 然"	"34"	9220	23410	50	77	77	8	10	35	35	35	6	17	100	100	0	925	7.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	42	42	42	42	12	104	100	1600
0	0	0	10	8	16	"Ng 14-11 1 然"	"34"	9460	23410	60	66	65	11	16	34	34	34	5	14	100	100	0	2069	6.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	32	31	32	31	32	176	100	1601
0	0	0	10	9	16	"Ng 14-11 1 然"	"34"	9680	23410	60	63	63	12	19	34	34	34	6	17	100	88	0	2004	4.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	29	29	29	29	32	176	100	1602
0	0	0	10	1	17	"Ng 10-13 1 然"	"14"	7700	23680	70	47	47	10	21	32	32	33	6	18	81	56	0	1505	2.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15	15	15	15	32	236	100	1603
0	0	0	10	2	17	"Ng 10-13 1 然"	"14"	7950	23680	70	45	45	6	13	34	34	34	5	14	81	50	0	1437	2.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	32	236	100	1604
0	0	0	10	3	17	"Ng 10-13 1 然"	"14"	8210	23680	70	45	45	7	15	34	34	34	6	17	66	44	0	1443	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	32	236	100	1605
0	0	0	10	4	17	"Ng 11-11 3然"	"18"	8450	23670	70	49	50	7	14	34	34	34	6	17	91	66	0	1594	2.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	15	16	15	16	32	236	100	1606
0	0	0	10	5	17	"Ng 11-11 3然"	"18"	8700	23660	60	55	55	8	14	35	35	35	6	17	100	81	0	1775	3.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	20	20	20	32	176	100	1607
0	0	0	10	6	17	"Ng 11-11 3然"	"18"	8950	23670	70	56	57	11	19	35	35	36	7	19	91	72	0	1808	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	21	22	21	22	32	236	100	1608
0	0	0	10	7	17	"Ng 13-13 3 然"	"22"	9180	23660	70	54	55	10	18	34	34	34	7	20	97	72	0	1764	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	21	20	21	32	236	100	1609
0	0	0	10	8	17	"Ng 13-13 3 然"	"22"	9440	23670	70	56	56	11	19	33	33	33	6	18	97	84	0	1791	3.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	23	23	23	32	236	100	1610
0	0	0	10	9	17	"Ng 13-13 3 然"	"22"	9670	23670	60	51	51	10	19	34	34	34	5	14	97	63	0	1624	3.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	17	17	17	17	32	176	100	1611
0	0	0	10	1	18	"Ng 7-13 1然"	"2"	7710	23920	60	52	53	9	16	33	33	33	6	18	94	84	0	1688	3.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	20	19	20	32	176	100	1612
0	0	0	10	2	18	"Ng 7-13 1然"	"2"	7960	23920	70	61	60	10	16	32	32	33	5	15	100	94	0	1935	5.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	29	28	29	28	32	236	100	1613
0	0	0	10	3	18	"Ng 7-13 1然"	"2"	8210	23920	70	58	59	9	15	32	32	33	6	18	100	97	0	1902	4.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	26	27	26	27	32	236	100	1614
0	0	0	10	4	18	"Ng 10-10 3 然"	"6"	8440	23920	70	47	46	9	19	33	33	34	6	17	69	56	0	1476	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	13	14	13	32	236	100	1615
0	0	0	10	5	18	"Ng 10-10 3 然"	"6"	8690	23920	70	51	51	7	13	32	32	33	6	18	97	88	0	1635	3.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	19	19	19	19	32	236	100	1616
0	0	0	10	6	18	"Ng 10-10 3 然"	"6"	8940	23920	60	47	50	9	18	33	33	34	6	17	94	63	0	1601	2.667	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	14	17	14	17	32	176	100	1617
0	0	0	10	7	18	"Ng 10-12 1 然"	"10"	9180	23930	60	44	45	7	15	34	34	34	6	17	69	38	0	1453	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	10	11	10	11	32	176	100	1618
0	0	0	10	8	18	"Ng 10-12 1 然"	"10"	9430	23930	60	45	45	7	15	33	33	34	6	17	75	44	0	1430	1.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	12	12	12	12	32	176	100	1619
0	0	0	10	9	18	"Ng 10-12 1 然"	"10"	9670	23940	60	45	46	7	15	34	34	34	6	17	69	34	0	1469	2.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	12	11	12	32	176	100	1620
-75	0	0	11	1	1	""	""	12340	19860	100	31	31	6	19	31	31	31	5	16	19	5	0	2514	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1621
-75	0	0	11	2	1	""	""	12580	19860	100	31	31	6	19	31	31	31	6	19	14	1	0	2476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1622
-75	0	0	11	3	1	""	""	12830	19860	100	31	31	5	16	32	32	32	5	15	9	3	0	2509	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1623
-75	0	0	11	4	1	""	""	13070	19860	100	32	32	5	15	31	31	32	5	15	16	4	0	2536	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	1624
-75	0	0	11	5	1	""	""	13320	19860	100	32	32	5	15	32	32	32	5	15	16	4	0	2572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1625
-75	0	0	11	6	1	""	""	13560	19860	100	32	31	5	16	31	31	32	6	18	10	3	0	2500	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	560	100	1626
-75	0	0	11	7	1	""	""	13810	19860	100	32	33	5	15	31	31	32	6	18	18	4	0	2654	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	1627
-75	0	0	11	8	1	""	""	14050	19860	100	31	31	5	16	32	32	32	6	18	10	0	0	2518	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1628
-75	0	0	11	9	1	""	""	14300	19860	100	31	31	6	19	32	32	32	6	18	10	1	0	2516	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1629
-75	0	0	11	1	2	""	""	12340	20110	100	33	33	6	18	31	31	32	6	18	16	6	0	2638	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	1630
-75	0	0	11	2	2	""	""	12580	20110	100	31	31	5	16	31	31	32	6	18	8	3	0	2491	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1631
-75	0	0	11	3	2	""	""	12830	20110	100	31	32	6	18	31	31	32	5	15	21	8	0	2545	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	1632
-75	0	0	11	4	2	""	""	13070	20110	100	31	31	5	16	31	31	31	5	16	14	5	0	2497	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1633
-75	0	0	11	5	2	""	""	13320	20110	100	32	31	6	19	31	31	32	5	15	19	5	0	2468	-0.200	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	560	100	1634
-75	0	0	11	6	2	""	""	13560	20110	100	31	31	5	16	32	32	32	6	18	6	1	0	2513	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1635
-75	0	0	11	7	2	""	""	13810	20110	100	32	31	4	12	32	32	32	5	15	9	1	0	2515	-0.200	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	-1	0	-1	80	560	100	1636
-75	0	0	11	8	2	""	""	14050	20110	100	32	32	6	18	32	32	33	6	18	13	1	0	2566	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1637
-75	0	0	11	9	2	""	""	14300	20110	100	33	33	5	15	32	32	33	12	36	1	0	0	2643	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	1638
-75	0	0	11	1	3	""	""	12340	20350	100	31	32	6	18	31	31	32	5	15	25	10	0	2597	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	1639
-75	0	0	11	2	3	""	""	12580	20350	100	31	32	5	15	31	31	32	5	15	18	3	0	2528	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	1640
-75	0	0	11	3	3	""	""	12830	20350	100	30	30	5	16	32	32	32	5	15	6	1	0	2432	-0.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-2	-2	-2	80	560	100	1641
-75	0	0	11	4	3	""	""	13070	20350	100	31	32	5	15	31	31	32	5	15	18	5	0	2566	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	1642
-75	0	0	11	5	3	""	""	13320	20350	100	31	32	6	18	32	32	32	5	15	16	6	0	2577	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	1643
-75	0	0	11	6	3	""	""	13560	20350	100	32	32	6	18	32	32	32	5	15	16	6	0	2596	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1644
-75	0	0	11	7	3	""	""	13810	20350	100	31	31	6	19	32	32	32	5	15	11	4	0	2475	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1645
-75	0	0	11	8	3	""	""	14050	20350	100	31	32	5	15	32	32	33	5	15	10	3	0	2560	-0.200	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	1646
-75	0	0	11	9	3	""	""	14300	20350	100	31	31	4	12	31	31	32	5	15	13	1	0	2503	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1647
-75	0	0	11	1	4	""	""	12340	20600	100	32	33	6	18	31	31	31	5	16	25	13	0	2636	0.400	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	491	100	1648
-75	0	0	11	2	4	""	""	12580	20600	100	32	32	5	15	31	31	32	5	15	18	3	0	2543	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	503	100	1649
-75	0	0	11	3	4	""	""	12830	20600	100	32	32	6	18	31	31	32	5	15	16	9	0	2590	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	552	100	1650
-75	0	0	11	4	4	""	""	13070	20600	100	31	32	6	18	31	31	32	5	15	18	5	0	2526	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	1651
-75	0	0	11	5	4	""	""	13320	20600	100	30	31	5	16	32	32	32	5	15	9	4	0	2451	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	560	100	1652
-75	0	0	11	6	4	""	""	13560	20600	100	32	32	6	18	32	32	32	5	15	14	1	0	2544	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1653
-75	0	0	11	7	4	""	""	13810	20600	100	33	32	5	15	32	32	32	5	15	9	1	0	2548	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	560	100	1654
-75	0	0	11	8	4	""	""	14050	20600	100	31	31	5	16	32	32	32	5	15	9	0	0	2466	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1655
-75	0	0	11	9	4	""	""	14300	20600	100	30	32	7	21	32	32	32	5	15	14	5	0	2538	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	1656
-50	0	0	11	1	5	"Blank 10"	"156"	12180	20730	100	32	31	6	19	31	31	32	5	15	14	5	0	2507	-0.200	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	1	0	1	0	80	552	100	1657
-50	0	0	11	2	5	"Blank 10"	"156"	12430	20730	100	31	31	4	12	31	31	32	5	15	10	1	0	2442	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	485	100	1658
-50	0	0	11	3	5	"Blank 10"	"156"	12680	20740	100	31	31	5	16	31	31	32	5	15	20	0	0	2494	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	509	100	1659
-75	0	0	11	4	5	""	""	13070	20840	100	31	32	5	15	31	31	32	17	53	3	0	0	2520	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	526	100	1660
-75	0	0	11	5	5	""	""	13320	20840	100	30	31	5	16	32	32	33	17	51	0	0	0	2507	-0.118	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	-1	-2	-1	80	526	100	1661
-75	0	0	11	6	5	""	""	13560	20840	100	32	32	5	15	31	31	32	5	15	18	4	0	2564	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	526	100	1662
-75	0	0	11	7	5	""	""	13810	20840	100	33	33	5	15	31	31	32	6	18	14	1	0	2606	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	520	100	1663
-75	0	0	11	8	5	""	""	14050	20840	100	32	32	5	15	32	32	32	5	15	16	3	0	2566	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	526	100	1664
-75	0	0	11	9	5	""	""	14300	20840	100	32	32	5	15	32	32	32	6	18	8	0	0	2558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	546	100	1665
-50	0	0	11	1	6	"Lg fr. 28 0.1然"	"108"	12190	20980	100	32	32	5	15	32	32	32	6	18	8	0	0	2531	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1666
-50	0	0	11	2	6	"Lg fr. 28 0.1然"	"108"	12440	20980	100	31	32	5	15	31	31	32	5	15	18	4	0	2520	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	560	100	1667
-50	0	0	11	3	6	"Lg fr. 28 0.1然"	"108"	12690	20990	100	30	32	6	18	32	32	32	5	15	20	9	0	2536	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	1668
-50	0	0	11	4	6	"Lg fr. 32 0.1然"	"124"	12930	20990	100	31	32	5	15	31	31	32	5	15	15	4	0	2528	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	1	0	1	80	552	100	1669
-50	0	0	11	5	6	"Lg fr. 32 0.1然"	"124"	13180	20990	100	32	32	5	15	31	31	33	17	51	0	0	0	2565	-0.059	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	526	100	1670
-50	0	0	11	6	6	"Lg fr. 32 0.1然"	"124"	13430	20990	100	31	31	5	16	31	31	32	5	15	8	5	0	2470	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	520	100	1671
-50	0	0	11	7	6	"Blank 6"	"140"	13680	20990	100	31	31	5	16	32	32	32	6	18	5	1	0	2466	-0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	526	100	1672
-50	0	0	11	8	6	"Blank 6"	"140"	13920	20990	100	32	32	5	15	32	32	32	6	18	14	1	0	2564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	520	100	1673
-50	0	0	11	9	6	"Blank 6"	"140"	14170	20990	100	32	32	5	15	32	32	32	5	15	16	3	0	2571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	526	100	1674
-50	0	0	11	1	7	"Ng fr.43 0.9然"	"123"	12200	21230	100	31	31	6	19	31	31	31	6	19	14	3	0	2519	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1675
-50	0	0	11	2	7	"Ng fr.43 0.9然"	"123"	12450	21230	100	32	32	6	18	31	31	32	5	15	19	4	0	2582	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	1676
-50	0	0	11	3	7	"Ng fr.43 0.9然"	"123"	12690	21240	100	30	32	5	15	32	32	32	6	18	13	1	0	2522	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	1677
-50	0	0	11	4	7	"Lg fr. 19 0.1然"	"139"	12940	21240	100	31	31	6	19	32	32	32	5	15	15	4	0	2497	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1678
-50	0	0	11	5	7	"Lg fr. 19 0.1然"	"139"	13190	21240	100	31	32	6	18	32	32	32	5	15	18	3	0	2533	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	1679
-50	0	0	11	6	7	"Lg fr. 19 0.1然"	"139"	13440	21240	100	32	32	4	12	32	32	32	5	15	10	0	0	2561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1680
-50	0	0	11	7	7	"Lg fr. 24 0.5然"	"155"	13680	21240	100	32	32	5	15	32	32	32	5	15	14	1	0	2549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1681
-50	0	0	11	8	7	"Lg fr. 24 0.5然"	"155"	13930	21240	100	32	32	5	15	32	32	32	5	15	13	1	0	2528	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1682
-50	0	0	11	9	7	"Lg fr. 24 0.5然"	"155"	14180	21240	100	32	33	6	18	33	33	33	5	15	13	5	0	2601	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	1683
-50	0	0	11	1	8	"Ng fr.31 1.8然"	"138"	12210	21480	100	31	31	5	16	31	31	32	6	18	10	0	0	2507	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1684
-50	0	0	11	2	8	"Ng fr.31 1.8然"	"138"	12450	21480	100	32	32	6	18	31	31	31	5	16	24	8	0	2587	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	1685
-50	0	0	11	3	8	"Ng fr.31 1.8然"	"138"	12700	21490	100	31	31	5	16	31	31	31	5	16	18	3	0	2499	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1686
-50	0	0	11	4	8	"Ng fr.35 1.2然"	"154"	12950	21490	100	32	32	6	18	32	32	32	6	18	14	4	0	2581	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1687
-50	0	0	11	5	8	"Ng fr.35 1.2然"	"154"	13200	21490	100	32	32	5	15	32	32	33	5	15	9	4	0	2566	-0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1688
-50	0	0	11	6	8	"Ng fr.35 1.2然"	"154"	13440	21490	100	30	32	6	18	32	32	32	5	15	18	3	0	2541	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	0	-2	0	80	560	100	1689
-50	0	0	11	7	8	"Ng fr.39 0.8然"	"107"	13690	21490	100	33	33	5	15	32	32	32	5	15	15	4	0	2625	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	1690
-50	0	0	11	8	8	"Ng fr.39 0.8然"	"107"	13940	21490	100	31	31	5	16	32	32	32	5	15	9	1	0	2469	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1691
-50	0	0	11	9	8	"Ng fr.39 0.8然"	"107"	14180	21490	100	32	32	4	12	32	32	32	6	18	9	0	0	2554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1692
0	0	0	11	1	9	"Ng fr.19 3.8然"	"153"	12170	21740	60	32	32	5	15	32	32	32	6	18	9	0	0	1012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	32	176	100	1693
-50	0	0	11	2	9	"Ng fr.19 3.8然"	"153"	12410	21740	100	31	31	6	19	32	32	32	5	15	18	3	0	2503	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1694
-50	0	0	11	3	9	"Ng fr.19 3.8然"	"153"	12660	21740	100	31	32	5	15	32	32	32	5	15	13	4	0	2534	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	0	-1	0	80	560	100	1695
-50	0	0	11	4	9	"Ng fr.23 8然"	"106"	12910	21740	100	31	31	5	16	32	32	32	5	15	10	1	0	2489	-0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	-1	-1	-1	80	560	100	1696
-50	0	0	11	5	9	"Ng fr.23 8然"	"106"	13150	21740	100	31	31	6	19	31	31	32	6	18	15	4	0	2514	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	0	0	0	80	560	100	1697
-50	0	0	11	6	9	"Ng fr.23 8然"	"106"	13400	21740	100	32	33	6	18	31	31	32	6	18	18	6	0	2613	0.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	560	100	1698
-50	0	0	11	7	9	"Ng fr.27 1.7然"	"122"	13650	21740	100	32	32	5	15	31	31	32	6	18	13	3	0	2553	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	1	1	1	80	560	100	1699
