ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2021/12/10 16:43:28"
"Settings=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-10\Raw Data\Slide12_Bmarray_Subclasses_F635.gps"
"GalFile=D:\Biblioth鋂ues\Documents\Back-up NEB PhD\C drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=635"
"ImageFiles=F:\Documents\Work\Brugia glycan array - follow-up study\2021-12-05 to 14 - Repeat incubations\2021-12-10\Raw Data\Slide12_US23502317_1003449802_S01_H_Flipped.tif 0"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2630, 1420"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F635 Median"	"F635 Mean"	"F635 SD"	"F635 CV"	"B635"	"B635 Median"	"B635 Mean"	"B635 SD"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Total Intensity"	"SNR 635"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F635 Median - B635"	"F635 Mean - B635"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	9	7	13	"Lg 17-15 10 然"	"69"	4500	22690	60	965	903	342	37	43	43	43	11	25	100	100	0	28904	78.182	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	922	860	922	860	32	176	100	1411
0	0	0	9	8	13	"Lg 17-15 10 然"	"69"	4750	22660	60	1047	1085	385	35	47	47	48	16	33	100	100	0	34733	64.813	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1000	1038	1000	1038	32	176	100	1412
0	0	0	9	9	13	"Lg 17-15 10 然"	"69"	4980	22700	70	1547	1390	692	49	48	48	50	14	28	97	97	0	44489	95.714	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1499	1342	1499	1342	32	236	100	1413
0	0	0	9	1	14	"Ng 18-9 1然"	"49"	3020	22960	60	1049	1113	397	35	41	41	44	13	29	100	100	0	35628	82.231	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1008	1072	1008	1072	32	176	100	1414
0	0	0	9	2	14	"Ng 18-9 1然"	"49"	3260	22970	60	1070	1225	516	42	45	45	50	21	42	100	100	0	39184	55.952	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1025	1180	1025	1180	32	176	100	1415
0	0	0	9	3	14	"Ng 18-9 1然"	"49"	3520	22940	60	1111	1037	321	30	50	50	54	20	37	100	100	0	33179	49.150	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1061	987	1061	987	32	176	100	1416
0	0	0	9	4	14	"Ng 19-9 3 然"	"53"	3750	22960	60	1572	1621	419	25	43	43	47	23	48	100	100	0	51881	68.435	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1529	1578	1529	1578	32	176	100	1417
0	0	0	9	5	14	"Ng 19-9 3 然"	"53"	3990	22960	60	1863	1829	432	23	48	48	63	126	200	100	100	0	58528	14.016	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1815	1781	1815	1781	32	176	100	1418
0	0	0	9	6	14	"Ng 19-9 3 然"	"53"	4250	22950	60	1591	1485	400	26	42	42	45	16	35	100	100	0	47527	90.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1549	1443	1549	1443	32	176	100	1419
0	0	0	9	7	14	"Ng 20-7 10 然"	"57"	4490	22940	70	180	178	55	30	44	44	46	13	28	100	97	0	5688	10.154	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	136	134	136	134	32	236	100	1420
0	0	0	9	8	14	"Ng 20-7 10 然"	"57"	4740	22940	70	187	173	57	32	42	42	46	15	32	94	91	0	5533	8.467	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	145	131	145	131	32	236	100	1421
0	0	0	9	9	14	"Ng 20-7 10 然"	"57"	4990	22940	70	204	187	55	29	45	45	48	14	29	100	94	0	5977	9.929	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	159	142	159	142	32	236	100	1422
0	0	0	9	1	15	"Ng 15-12 1然"	"37"	3040	23200	60	337	369	162	43	45	45	47	14	29	100	100	0	11812	23.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	292	324	292	324	32	176	100	1423
0	0	0	9	2	15	"Ng 15-12 1然"	"37"	3270	23230	60	350	356	128	35	40	40	42	12	28	100	100	0	11392	26.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	310	316	310	316	32	176	100	1424
0	0	0	9	3	15	"Ng 15-12 1然"	"37"	3530	23190	70	345	343	139	40	43	43	46	16	34	100	97	0	10966	18.563	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	302	300	302	300	32	236	100	1425
0	0	0	9	4	15	"Ng 16-12 1 然"	"41"	3780	23170	70	129	129	34	26	43	43	46	15	32	100	94	0	4119	5.533	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	86	86	86	86	32	236	100	1426
0	0	0	9	5	15	"Ng 16-12 1 然"	"41"	4020	23170	70	140	141	34	24	44	44	47	19	40	100	97	0	4527	4.947	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	96	97	96	97	32	236	100	1427
0	0	0	9	6	15	"Ng 16-12 1 然"	"41"	4260	23180	70	130	129	27	20	44	44	45	14	31	100	97	0	4134	6.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	86	85	86	85	32	236	100	1428
0	0	0	9	7	15	"Ng 17-8 3 然"	"45"	4510	23160	70	175	176	39	22	43	43	46	17	36	100	97	0	5639	7.647	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	132	133	132	133	32	236	100	1429
0	0	0	9	8	15	"Ng 17-8 3 然"	"45"	4740	23180	70	191	186	66	35	43	43	45	13	28	100	94	0	5939	10.846	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	148	143	148	143	32	236	100	1430
0	0	0	9	9	15	"Ng 17-8 3 然"	"45"	4990	23180	70	211	209	48	22	45	45	48	14	29	100	100	0	6674	11.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	166	164	166	164	32	236	100	1431
0	0	0	9	1	16	"Ng 13-15 1 然"	"25"	3020	23460	60	122	128	35	27	42	42	45	13	28	100	97	0	4110	6.385	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	80	86	80	86	32	176	100	1432
0	0	0	9	2	16	"Ng 13-15 1 然"	"25"	3270	23460	70	118	122	36	29	40	40	41	12	29	94	94	0	3909	6.750	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	78	82	78	82	32	236	100	1433
0	0	0	9	3	16	"Ng 13-15 1 然"	"25"	3530	23450	70	140	149	41	27	41	41	43	13	30	100	100	0	4778	8.154	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	99	108	99	108	32	236	100	1434
0	0	0	9	4	16	"Ng 14-9 10 然"	"29"	3760	23410	70	167	167	40	23	39	39	41	10	24	100	100	0	5339	12.600	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	128	128	128	128	32	236	100	1435
0	0	0	9	5	16	"Ng 14-9 10 然"	"29"	4010	23410	70	167	165	38	23	43	43	45	20	44	100	100	0	5280	6.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	124	122	124	122	32	236	100	1436
0	0	0	9	6	16	"Ng 14-9 10 然"	"29"	4260	23410	70	170	171	41	23	41	41	44	14	31	100	100	0	5481	9.071	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	129	130	129	130	32	236	100	1437
0	0	0	9	7	16	"Ng 14-10 1 然"	"33"	4510	23400	70	182	178	51	28	41	41	43	12	27	100	97	0	5702	11.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	141	137	141	137	32	236	100	1438
0	0	0	9	8	16	"Ng 14-10 1 然"	"33"	4750	23400	70	166	167	39	23	46	46	47	16	34	100	100	0	5347	7.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	120	121	120	121	32	236	100	1439
0	0	0	9	9	16	"Ng 14-10 1 然"	"33"	5000	23410	70	192	185	43	23	46	46	49	15	30	100	97	0	5912	9.067	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	146	139	146	139	32	236	100	1440
0	0	0	9	1	17	"Ng 10-13 3 然"	"13"	3020	23690	70	119	123	32	26	44	44	44	11	25	100	100	0	3923	7.182	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	75	79	75	79	32	236	100	1441
0	0	0	9	2	17	"Ng 10-13 3 然"	"13"	3280	23690	80	132	129	52	40	50	50	53	17	32	87	79	0	6712	4.471	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	82	79	82	79	52	340	100	1442
0	0	0	9	3	17	"Ng 10-13 3 然"	"13"	3530	23690	80	100	123	168	136	46	46	49	16	32	83	79	0	6410	4.625	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	54	77	54	77	52	340	100	1443
0	0	0	9	4	17	"Ng 11-11 10然"	"17"	3770	23670	70	47	65	53	81	39	39	43	24	55	25	16	0	2077	0.917	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	26	8	26	32	236	100	1444
0	0	0	9	5	17	"Ng 11-11 10然"	"17"	4020	23670	80	48	52	25	48	45	45	46	12	26	21	13	0	2725	0.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	7	3	7	52	340	100	1445
0	0	0	9	6	17	"Ng 11-11 10然"	"17"	4280	23680	80	49	54	24	44	46	46	47	13	27	31	10	0	2814	0.538	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	8	3	8	52	340	100	1446
0	0	0	9	7	17	"Ng 12-11 1 然"	"21"	4490	23710	70	181	185	43	23	40	40	43	12	27	100	100	0	5924	11.833	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	141	145	141	145	32	236	100	1447
0	0	0	9	8	17	"Ng 12-11 1 然"	"21"	4740	23710	70	148	154	37	24	42	42	44	12	27	100	100	0	4917	9.167	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	106	112	106	112	32	236	100	1448
0	0	0	9	9	17	"Ng 12-11 1 然"	"21"	4990	23710	70	172	174	41	23	43	43	47	14	29	100	100	0	5567	9.071	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	129	131	129	131	32	236	100	1449
0	0	0	9	1	18	"Ng 7-13 3然"	"1"	3030	23930	70	193	197	62	31	47	47	49	14	28	100	100	0	6298	10.571	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	146	150	146	150	32	236	100	1450
0	0	0	9	2	18	"Ng 7-13 3然"	"1"	3280	23930	70	180	180	31	17	47	47	50	16	32	100	100	0	5757	8.125	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	133	133	133	133	32	236	100	1451
0	0	0	9	3	18	"Ng 7-13 3然"	"1"	3530	23930	70	187	193	47	24	44	44	47	14	29	100	100	0	6175	10.429	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	143	149	143	149	32	236	100	1452
0	0	0	9	4	18	"Ng 9-9 1 然"	"5"	3770	23930	70	123	124	34	27	44	44	46	12	26	97	97	0	3975	6.500	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	79	80	79	80	32	236	100	1453
0	0	0	9	5	18	"Ng 9-9 1 然"	"5"	4020	23930	70	114	114	27	23	45	45	47	13	27	100	94	0	3651	5.154	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	69	69	69	69	32	236	100	1454
0	0	0	9	6	18	"Ng 9-9 1 然"	"5"	4260	23930	70	132	133	38	28	48	48	50	15	30	100	97	0	4259	5.533	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	84	85	84	85	32	236	100	1455
0	0	0	9	7	18	"Ng 10-11 1 然"	"9"	4490	23930	80	144	140	49	35	50	50	52	14	26	92	88	0	7270	6.286	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	94	90	94	90	52	340	100	1456
0	0	0	9	8	18	"Ng 10-11 1 然"	"9"	4750	23930	70	150	153	34	22	42	42	44	14	31	100	100	0	4908	7.786	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	108	111	108	111	32	236	100	1457
0	0	0	9	9	18	"Ng 10-11 1 然"	"9"	5000	23920	70	176	196	85	43	40	40	41	11	26	100	100	0	6277	14.091	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	136	156	136	156	32	236	100	1458
-75	0	0	10	1	1	""	""	7550	19760	100	96	99	22	22	99	99	103	28	27	11	0	0	7880	-0.143	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	0	-3	0	80	560	100	1459
-75	0	0	10	2	1	""	""	7790	19760	100	101	106	50	47	98	98	101	29	28	14	4	0	8494	0.172	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	3	8	3	8	80	560	100	1460
-75	0	0	10	3	1	""	""	8040	19760	100	101	108	34	31	96	96	102	45	44	11	3	0	8620	0.133	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	12	5	12	80	560	100	1461
-75	0	0	10	4	1	""	""	8280	19760	100	104	107	24	22	100	100	107	51	47	4	1	0	8557	0.000	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	7	4	7	80	560	100	1462
-75	0	0	10	5	1	""	""	8530	19760	100	107	112	33	29	100	100	104	31	29	15	8	0	8931	0.258	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	12	7	12	80	560	100	1463
-75	0	0	10	6	1	""	""	8770	19760	100	103	109	28	25	99	99	107	51	47	8	1	0	8689	0.039	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	4	10	4	10	80	560	100	1464
-75	0	0	10	7	1	""	""	9020	19760	100	101	104	23	22	100	100	103	37	35	9	0	0	8328	0.027	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	4	1	4	80	560	100	1465
-75	0	0	10	8	1	""	""	9260	19760	100	97	102	26	25	96	96	100	27	27	18	5	0	8126	0.074	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	6	1	6	80	560	100	1466
-75	0	0	10	9	1	""	""	9510	19760	100	105	110	31	28	103	103	106	34	32	14	6	0	8821	0.118	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	7	2	7	80	560	100	1467
-75	0	0	10	1	2	""	""	7550	20010	100	97	105	48	45	96	96	102	38	37	13	5	0	8403	0.079	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	9	1	9	80	560	100	1468
-75	0	0	10	2	2	""	""	7790	20010	100	99	102	29	28	99	99	107	48	44	8	0	0	8132	-0.104	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	3	0	3	80	560	100	1469
-75	0	0	10	3	2	""	""	8040	20010	100	88	95	26	27	96	96	99	29	29	16	1	0	7596	-0.138	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-8	-1	-8	-1	80	560	100	1470
-75	0	0	10	4	2	""	""	8280	20010	100	94	99	33	33	95	95	101	43	42	9	3	0	7927	-0.047	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	4	-1	4	80	560	100	1471
-75	0	0	10	5	2	""	""	8530	20010	100	92	93	19	20	95	95	103	49	47	3	0	0	7439	-0.204	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	-2	-3	-2	80	560	100	1472
-75	0	0	10	6	2	""	""	8770	20010	100	90	95	26	27	92	92	101	61	60	5	0	0	7614	-0.098	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	3	-2	3	80	560	100	1473
-75	0	0	10	7	2	""	""	9020	20010	100	91	91	20	21	95	95	102	57	55	1	0	0	7269	-0.193	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-4	-4	-4	-4	80	560	100	1474
-75	0	0	10	8	2	""	""	9260	20010	100	88	92	30	32	92	92	96	24	25	13	4	0	7350	-0.167	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-4	0	-4	0	80	560	100	1475
-75	0	0	10	9	2	""	""	9510	20010	100	97	105	52	49	89	89	94	33	35	13	9	0	8375	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	16	8	16	80	560	100	1476
-75	0	0	10	1	3	""	""	7550	20250	100	94	97	28	28	94	94	97	26	26	13	5	0	7784	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	3	0	3	80	560	100	1477
-75	0	0	10	2	3	""	""	7790	20250	100	98	112	64	57	93	93	99	34	34	16	6	0	8940	0.382	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	19	5	19	80	560	100	1478
-75	0	0	10	3	3	""	""	8040	20250	100	100	113	90	79	93	93	97	26	26	20	8	0	9031	0.615	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	20	7	20	80	560	100	1479
-75	0	0	10	4	3	""	""	8280	20250	100	90	98	39	39	92	92	95	25	26	14	8	0	7833	0.120	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	6	-2	6	80	560	100	1480
-75	0	0	10	5	3	""	""	8530	20250	100	99	102	31	30	92	92	95	25	26	11	10	0	8144	0.280	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	7	10	7	10	80	560	100	1481
-75	0	0	10	6	3	""	""	8770	20250	100	99	100	24	24	93	93	95	25	26	20	3	0	7984	0.200	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	6	7	6	7	80	560	100	1482
-75	0	0	10	7	3	""	""	9020	20250	100	93	98	25	25	95	95	100	50	50	5	1	0	7871	-0.040	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	3	-2	3	80	560	100	1483
-75	0	0	10	8	3	""	""	9260	20250	100	91	104	62	59	94	94	96	27	28	13	8	0	8282	0.296	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	10	-3	10	80	560	100	1484
-75	0	0	10	9	3	""	""	9510	20250	100	69	96	79	82	82	82	115	106	92	8	4	0	7661	-0.179	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-13	14	-13	14	80	560	100	1485
-75	0	0	10	1	4	""	""	7550	20500	100	86	90	33	36	90	90	98	59	60	5	3	0	7222	-0.136	100000.000	0.000	0.000	0.000	0.000	0.000	0.000	16.610	-4	0	-4	0	80	556	100	1486
-75	0	0	10	2	4	""	""	7790	20500	100	93	93	23	24	91	91	100	56	56	1	0	0	7426	-0.125	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	553	100	1487
-75	0	0	10	3	4	""	""	8040	20500	100	102	102	29	28	91	91	95	30	31	16	4	0	8187	0.233	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	11	11	11	11	80	560	100	1488
-75	0	0	10	4	4	""	""	8280	20500	100	92	97	25	25	92	92	97	25	25	18	6	0	7743	0.000	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	5	0	5	80	560	100	1489
-75	0	0	10	5	4	""	""	8530	20500	100	92	111	105	94	94	94	99	34	34	14	6	0	8901	0.353	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	17	-2	17	80	560	100	1490
-75	0	0	10	6	4	""	""	8770	20500	100	95	95	21	22	93	93	96	27	28	11	1	0	7628	-0.037	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	2	2	2	80	560	100	1491
-75	0	0	10	7	4	""	""	9020	20500	100	94	100	25	25	96	96	102	43	42	6	0	0	7968	-0.047	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	4	-2	4	80	560	100	1492
-75	0	0	10	8	4	""	""	9260	20500	100	76	84	43	51	93	93	112	71	63	4	1	0	6690	-0.394	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-17	-9	-17	-9	80	560	100	1493
-75	0	0	10	9	4	""	""	9510	20500	100	58	62	20	32	95	95	149	122	81	0	0	0	4937	-0.713	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-37	-33	-37	-33	80	560	100	1494
-50	0	0	10	1	5	"Blank 9"	"152"	7440	20680	100	79	83	20	24	89	89	96	55	57	1	0	0	6625	-0.236	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-10	-6	-10	-6	80	556	100	1495
-50	0	0	10	2	5	"Blank 9"	"152"	7690	20680	100	87	92	29	31	91	91	98	63	64	4	0	0	7365	-0.095	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-4	1	-4	1	80	553	100	1496
-50	0	0	10	3	5	"Blank 9"	"152"	7940	20690	50	83	90	26	28	83	83	86	23	26	25	8	0	1080	0.174	0.000	100000.000	0.000	0.000	0.000	0.000	0.000	Error	0	7	0	7	12	104	100	1497
-75	0	0	10	4	5	""	""	8280	20740	100	90	97	34	35	88	88	94	46	48	10	1	0	7772	0.065	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	9	2	9	80	560	100	1498
-75	0	0	10	5	5	""	""	8530	20740	100	88	88	23	26	91	91	95	31	32	4	3	0	7043	-0.226	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	-3	-3	-3	80	560	100	1499
-75	0	0	10	6	5	""	""	8770	20740	100	89	94	25	26	92	92	126	420	333	0	0	0	7541	-0.076	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	2	-3	2	80	560	100	1500
-75	0	0	10	7	5	""	""	9020	20740	100	91	91	37	40	94	94	130	219	168	0	0	0	7300	-0.178	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	-3	-3	-3	80	560	100	1501
-75	0	0	10	8	5	""	""	9260	20740	100	71	129	114	88	76	76	126	250	198	9	0	0	10320	0.012	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-5	53	-5	53	80	560	100	1502
-75	0	0	10	9	5	""	""	9510	20740	100	113	131	81	61	90	90	133	255	191	3	0	0	10497	-0.008	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	23	41	23	41	80	560	100	1503
-50	0	0	10	1	6	"Lg fr. 27"	"104"	7450	20980	100	86	87	20	22	89	89	95	30	31	5	3	0	6953	-0.267	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-3	-2	-3	-2	80	550	100	1504
-50	0	0	10	2	6	"Lg fr. 27"	"104"	7700	20980	100	89	90	23	25	88	88	91	24	26	21	1	0	7230	-0.042	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	2	1	2	80	493	100	1505
-50	0	0	10	3	6	"Lg fr. 27"	"104"	7940	20980	100	86	100	44	44	85	85	87	21	24	28	13	0	8014	0.619	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	15	1	15	80	491	100	1506
-50	0	0	10	4	6	"Lg fr. 31"	"120"	8190	20980	100	93	93	21	22	87	87	92	29	31	14	0	0	7429	0.034	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	6	6	6	6	80	491	100	1507
-50	0	0	10	5	6	"Lg fr. 31"	"120"	8440	20990	50	106	136	65	47	86	86	96	68	70	25	17	0	1636	0.588	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	20	50	20	50	12	101	100	1508
-50	0	0	10	6	6	"Lg fr. 31"	"120"	8680	20990	100	87	90	21	23	89	89	126	470	373	0	0	0	7202	-0.077	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	1	-2	1	80	467	100	1509
-50	0	0	10	7	6	"Lg fr. 36 0.1然"	"136"	8930	20990	100	119	122	56	45	83	83	100	66	66	24	5	0	9795	0.333	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	36	39	36	39	80	442	100	1510
-50	0	0	10	8	6	"Lg fr. 36 0.1然"	"136"	9170	20990	100	72	108	89	82	67	67	111	99	89	18	8	0	8612	-0.030	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	5	41	5	41	80	467	100	1511
-50	0	0	10	9	6	"Lg fr. 36 0.1然"	"136"	9420	20990	100	87	85	35	41	86	86	105	74	70	3	0	0	6828	-0.270	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	1	-1	1	-1	80	468	100	1512
-50	0	0	10	1	7	"Ng fr.42 0.2然"	"119"	7450	21150	40	83	99	47	47	85	85	88	20	22	25	25	0	1186	0.550	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-2	14	-2	14	12	68	100	1513
-50	0	0	10	2	7	"Ng fr.42 0.2然"	"119"	7670	21130	100	86	92	22	23	87	87	97	68	70	1	0	0	7321	-0.074	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	5	-1	5	80	493	100	1514
-50	0	0	10	3	7	"Ng fr.42 0.2然"	"119"	7920	21130	100	91	95	28	29	89	89	92	26	28	19	10	0	7607	0.115	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	2	6	2	6	80	491	100	1515
-50	0	0	10	4	7	"Lg fr. 18 0.2然"	"135"	8170	21130	100	80	85	23	27	86	86	90	27	30	11	3	0	6817	-0.185	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-6	-1	-6	-1	80	491	100	1516
-50	0	0	10	5	7	"Lg fr. 18 0.2然"	"135"	8410	21120	100	95	94	22	23	86	86	99	100	101	0	0	0	7515	-0.050	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	9	8	9	8	80	521	100	1517
-50	0	0	10	6	7	"Lg fr. 18 0.2然"	"135"	8660	21120	100	91	94	26	27	92	92	107	52	48	4	0	0	7539	-0.250	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	-1	2	-1	2	80	467	100	1518
-50	0	0	10	7	7	"Lg fr. 23 2.2然"	"151"	8890	21110	120	132	163	210	128	70	70	93	79	84	37	15	0	19596	0.886	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	62	93	62	93	120	673	100	1519
-50	0	0	10	8	7	"Lg fr. 23 2.2然"	"151"	9150	21120	100	155	170	114	67	69	69	120	280	233	8	0	0	13629	0.179	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	86	101	86	101	80	467	100	1520
-50	0	0	10	9	7	"Lg fr. 23 2.2然"	"151"	9390	21120	100	92	95	26	27	84	84	91	43	47	9	3	0	7585	0.093	100000.000	100000.000	0.000	0.000	0.000	0.000	0.000	16.610	8	11	8	11	80	468	100	1521
