ATF	1.0
30	41    
"Type=GenePix Export 3"
"DateTime=2018/03/07 19:14:21"
"Settings=Z:\Laudine\Agilent Scanner Glycan Array\Sn10_after_treatment_100pct_IgG.gps"
"GalFile=C:\Users\lpetralia\Documents\R drive\Brugia malayi\Glycan array\GAL files\GAL file Brugia_Onchocerca array Jan 2018.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=Z:\Laudine\Agilent Scanner Glycan Array\2018.03.07\US23502317_1003449801_Sn10_AfterTreatment_10pct_flipped.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (635/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=2590, 1260"
"Creator=GenePix Pro 7.2.22"
"Scanner=G2505B"
"FocusPosition=0"
"Temperature=0"
"LinesAveraged=1"
"Comment="
"PMTGain=0"
"ScanPower=100"
"LaserPower=0"
"Filters="
"ScanRegion=0,0,2160,7100"
"ScanArea=1"
"Supplier="
"Flags"	"Normalize"	"Autoflag"	"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"F532 CV"	"B532"	"B532 Median"	"B532 Mean"	"B532 SD"	"B532 CV"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"F532 Total Intensity"	"SNR 532"	"Ratio of Medians (635/532)"	"Ratio of Means (635/532)"	"Median of Ratios (635/532)"	"Mean of Ratios (635/532)"	"Ratios SD (635/532)"	"Rgn Ratio (635/532)"	"Rgn R2 (635/532)"	"Log Ratio (635/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Sum of Medians (635/532)"	"Sum of Means (635/532)"	"F Pixels"	"B Pixels"	"Circularity"	"Index"
0	0	0	9	2	15	"Ng 15-12 1然"	"37"	3150	22930	60	247	310	203	65	73	73	76	18	23	84	72	0	9932	13.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	174	237	174	237	32	176	100	1424
0	0	0	9	3	15	"Ng 15-12 1然"	"37"	3390	22930	60	205	285	203	71	67	67	75	23	30	75	72	0	9111	9.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	138	218	138	218	32	176	100	1425
0	0	0	9	4	15	"Ng 16-12 1 然"	"41"	3640	22930	60	275	307	162	52	68	68	73	20	27	94	84	0	9816	11.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	207	239	207	239	32	176	100	1426
0	0	0	9	5	15	"Ng 16-12 1 然"	"41"	3890	22930	60	315	311	173	55	58	58	60	13	21	94	91	0	9937	19.308	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	257	253	257	253	32	176	100	1427
0	0	0	9	6	15	"Ng 16-12 1 然"	"41"	4130	22930	60	284	300	177	59	57	57	60	14	23	97	91	0	9612	17.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	227	243	227	243	32	176	100	1428
0	0	0	9	7	15	"Ng 17-8 3 然"	"45"	4370	22930	70	608	638	316	49	92	92	108	71	65	100	88	0	20429	7.465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	516	546	516	546	32	236	100	1429
0	0	0	9	8	15	"Ng 17-8 3 然"	"45"	4610	22930	60	488	543	386	71	73	73	82	28	34	81	81	0	17372	16.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	415	470	415	470	32	176	100	1430
0	0	0	9	9	15	"Ng 17-8 3 然"	"45"	4880	22930	60	448	540	374	69	84	84	92	32	34	84	75	0	17293	14.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	364	456	364	456	32	176	100	1431
0	0	0	9	1	16	"Ng 13-15 1 然"	"25"	2910	23170	60	286	313	189	60	62	62	63	11	17	94	91	0	10009	22.727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	224	251	224	251	32	176	100	1432
0	0	0	9	2	16	"Ng 13-15 1 然"	"25"	3150	23180	60	275	319	203	63	69	69	72	15	20	91	84	0	10212	16.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	206	250	206	250	32	176	100	1433
0	0	0	9	3	16	"Ng 13-15 1 然"	"25"	3390	23180	60	260	306	200	65	73	73	75	19	25	81	81	0	9780	12.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	187	233	187	233	32	176	100	1434
0	0	0	9	4	16	"Ng 14-9 10 然"	"29"	3640	23180	60	301	291	151	51	76	76	82	20	24	91	78	0	9324	10.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	225	215	225	215	32	176	100	1435
0	0	0	9	5	16	"Ng 14-9 10 然"	"29"	3900	23180	60	220	271	150	55	64	64	68	18	26	91	91	0	8683	11.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	156	207	156	207	32	176	100	1436
0	0	0	9	6	16	"Ng 14-9 10 然"	"29"	4140	23180	60	271	285	167	58	64	64	69	19	27	88	88	0	9120	11.368	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	207	221	207	221	32	176	100	1437
0	0	0	9	7	16	"Ng 14-10 1 然"	"33"	4360	23180	60	377	374	226	60	70	70	85	47	55	88	69	0	11968	6.149	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	307	304	307	304	32	176	100	1438
0	0	0	9	8	16	"Ng 14-10 1 然"	"33"	4600	23180	60	352	385	254	65	74	74	81	23	28	88	78	0	12307	13.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	278	311	278	311	32	176	100	1439
0	0	0	9	9	16	"Ng 14-10 1 然"	"33"	4870	23180	60	388	416	274	65	88	88	98	34	34	81	72	0	13307	9.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	300	328	300	328	32	176	100	1440
0	0	0	9	1	17	"Ng 10-13 3 然"	"13"	2900	23420	60	358	341	176	51	64	64	66	11	16	100	97	0	10923	25.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	294	277	294	277	32	176	100	1441
0	0	0	9	2	17	"Ng 10-13 3 然"	"13"	3140	23420	60	389	378	209	55	77	77	81	19	23	94	88	0	12094	15.632	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	312	301	312	301	32	176	100	1442
0	0	0	9	3	17	"Ng 10-13 3 然"	"13"	3390	23430	60	344	359	184	51	76	76	81	23	28	100	91	0	11477	12.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	268	283	268	283	32	176	100	1443
0	0	0	9	4	17	"Ng 11-11 10然"	"17"	3640	23420	60	291	425	309	72	82	82	83	17	20	84	81	0	13590	20.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	209	343	209	343	32	176	100	1444
0	0	0	9	5	17	"Ng 11-11 10然"	"17"	3890	23420	60	329	431	339	78	74	74	77	20	25	78	75	0	13795	17.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	255	357	255	357	32	176	100	1445
0	0	0	9	6	17	"Ng 11-11 10然"	"17"	4130	23420	60	315	387	290	74	70	70	72	16	22	84	75	0	12385	19.688	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	245	317	245	317	32	176	100	1446
0	0	0	9	7	17	"Ng 12-11 1 然"	"21"	4360	23420	60	388	351	213	60	65	65	74	25	33	81	75	0	11217	11.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	323	286	323	286	32	176	100	1447
0	0	0	9	8	17	"Ng 12-11 1 然"	"21"	4600	23430	60	345	362	210	58	79	79	81	22	27	84	81	0	11599	12.773	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	266	283	266	283	32	176	100	1448
0	0	0	9	9	17	"Ng 12-11 1 然"	"21"	4870	23430	60	344	378	218	57	85	85	97	33	34	91	78	0	12109	8.515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	259	293	259	293	32	176	100	1449
0	0	0	9	1	18	"Ng 7-13 3然"	"1"	2900	23670	60	550	573	305	53	102	102	110	30	27	100	100	0	18341	15.433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	448	471	448	471	32	176	100	1450
0	0	0	9	2	18	"Ng 7-13 3然"	"1"	3150	23670	70	555	597	290	48	119	119	122	23	18	100	100	0	19089	20.652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	436	478	436	478	32	236	100	1451
0	0	0	9	3	18	"Ng 7-13 3然"	"1"	3400	23670	70	555	630	279	44	143	143	148	32	21	100	100	0	20155	15.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	412	487	412	487	32	236	100	1452
0	0	0	9	4	18	"Ng 9-9 1 然"	"5"	3640	23670	80	219	290	187	64	111	111	117	24	20	77	69	0	15070	7.208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	108	179	108	179	52	340	100	1453
0	0	0	9	5	18	"Ng 9-9 1 然"	"5"	3880	23670	80	215	266	167	62	117	117	118	22	18	71	58	0	13831	6.727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	98	149	98	149	52	340	100	1454
0	0	0	9	6	18	"Ng 9-9 1 然"	"5"	4130	23670	70	353	369	169	45	92	92	93	17	18	100	100	0	11802	16.235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	261	277	261	277	32	236	100	1455
0	0	0	9	7	18	"Ng 10-11 1 然"	"9"	4380	23660	80	562	493	250	50	81	81	84	16	19	98	94	0	25613	25.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	481	412	481	412	52	340	100	1456
0	0	0	9	8	18	"Ng 10-11 1 然"	"9"	4620	23660	80	558	545	297	54	94	94	96	18	18	88	85	0	28335	24.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	464	451	464	451	52	340	100	1457
0	0	0	9	9	18	"Ng 10-11 1 然"	"9"	4860	23660	80	618	560	306	54	103	103	111	23	20	83	83	0	29122	19.522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	515	457	515	457	52	340	100	1458
-75	0	0	10	1	1	""	""	7390	19520	100	134	133	7	5	156	156	193	117	60	0	0	0	10670	-0.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-22	-23	-22	-23	80	560	100	1459
-75	0	0	10	2	1	""	""	7630	19520	100	121	125	33	26	150	150	151	31	20	1	1	0	10030	-0.839	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-29	-25	-29	-25	80	560	100	1460
-75	0	0	10	3	1	""	""	7880	19520	100	227	231	26	11	242	242	262	102	38	0	0	0	18501	-0.304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-15	-11	-15	-11	80	560	100	1461
-75	0	0	10	4	1	""	""	8120	19520	100	217	217	12	5	259	259	261	45	17	0	0	0	17388	-0.978	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-42	-42	-42	-42	80	560	100	1462
-75	0	0	10	5	1	""	""	8370	19520	100	220	220	9	4	236	236	240	26	10	0	0	0	17586	-0.769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-16	-16	-16	-16	80	560	100	1463
-75	0	0	10	6	1	""	""	8610	19520	100	226	229	14	6	234	234	238	26	10	5	0	0	18281	-0.346	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-8	-5	-8	-5	80	560	100	1464
-75	0	0	10	7	1	""	""	8860	19520	100	224	227	16	7	234	234	238	19	7	4	4	0	18179	-0.579	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-10	-7	-10	-7	80	560	100	1465
-75	0	0	10	8	1	""	""	9100	19520	100	227	228	12	5	238	238	243	22	9	0	0	0	18206	-0.682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-10	-11	-10	80	560	100	1466
-75	0	0	10	9	1	""	""	9350	19520	100	233	235	14	5	244	244	248	25	10	1	0	0	18774	-0.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-9	-11	-9	80	560	100	1467
-75	0	0	10	1	2	""	""	7390	19770	100	157	158	12	7	158	158	158	11	6	13	4	0	12672	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	1468
-75	0	0	10	2	2	""	""	7630	19770	100	216	207	28	13	204	204	233	93	39	0	0	0	16594	-0.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	12	3	12	3	80	560	100	1469
-75	0	0	10	3	2	""	""	7880	19770	100	339	363	78	21	282	282	290	60	20	48	26	0	29008	1.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	57	81	57	81	80	560	100	1470
-75	0	0	10	4	2	""	""	8120	19770	100	284	284	10	3	283	283	283	13	4	10	3	0	22705	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	560	100	1471
-75	0	0	10	5	2	""	""	8370	19770	100	281	279	13	4	276	276	275	16	5	19	0	0	22285	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	3	5	3	80	560	100	1472
-75	0	0	10	6	2	""	""	8610	19770	100	272	274	14	5	275	275	274	14	5	9	3	0	21940	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-3	-1	-3	-1	80	560	100	1473
-75	0	0	10	7	2	""	""	8860	19770	100	275	275	9	3	273	273	273	13	4	10	0	0	21982	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	2	2	2	80	560	100	1474
-75	0	0	10	8	2	""	""	9100	19770	100	280	279	10	3	278	278	275	17	6	6	0	0	22325	0.235	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	1	2	1	80	560	100	1475
-75	0	0	10	9	2	""	""	9350	19770	100	285	286	11	3	280	280	276	18	6	10	0	0	22881	0.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	6	5	6	80	560	100	1476
-75	0	0	10	1	3	""	""	7390	20010	100	155	155	9	5	156	156	237	161	67	0	0	0	12406	-0.509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	560	100	1477
-75	0	0	10	2	3	""	""	7630	20010	100	284	297	63	21	281	281	325	124	38	4	3	0	23733	-0.226	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	16	3	16	80	560	100	1478
-75	0	0	10	3	3	""	""	7880	20010	100	271	272	11	4	273	273	273	14	5	5	0	0	21748	-0.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-1	-2	-1	80	560	100	1479
-75	0	0	10	4	3	""	""	8120	20010	100	268	267	11	4	267	267	267	16	5	8	0	0	21378	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	560	100	1480
-75	0	0	10	5	3	""	""	8370	20010	100	259	258	11	4	258	258	258	17	6	8	0	0	20677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	560	100	1481
-75	0	0	10	6	3	""	""	8610	20010	100	258	258	11	4	259	259	258	14	5	9	1	0	20653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	-1	-1	-1	80	560	100	1482
-75	0	0	10	7	3	""	""	8860	20010	100	266	264	11	4	263	263	263	12	4	11	0	0	21143	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	3	1	3	1	80	560	100	1483
-75	0	0	10	8	3	""	""	9100	20010	100	270	271	12	4	271	271	271	13	4	8	0	0	21645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	1484
-75	0	0	10	9	3	""	""	9350	20010	100	280	280	11	3	279	279	279	12	4	15	1	0	22413	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	560	100	1485
-75	0	0	10	1	4	""	""	7390	20260	100	245	246	43	17	232	232	238	61	25	13	1	0	19683	0.131	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	13	14	13	14	80	560	100	1486
-75	0	0	10	2	4	""	""	7630	20260	100	240	241	15	6	238	238	235	26	11	9	0	0	19295	0.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	3	2	3	80	560	100	1487
-75	0	0	10	3	4	""	""	7880	20260	100	235	232	15	6	228	228	226	28	12	4	0	0	18589	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	7	4	7	4	80	560	100	1488
-75	0	0	10	4	4	""	""	8120	20260	100	224	224	16	7	223	223	220	27	12	8	0	0	17919	0.148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	1	1	1	80	560	100	1489
-75	0	0	10	5	4	""	""	8370	20260	100	213	211	14	6	213	213	212	26	12	1	0	0	16874	-0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	0	-2	0	-2	80	560	100	1490
-75	0	0	10	6	4	""	""	8610	20260	100	211	211	13	6	218	218	214	27	12	0	0	0	16880	-0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-7	-7	-7	-7	80	560	100	1491
-75	0	0	10	7	4	""	""	8860	20260	100	235	234	13	5	234	234	231	21	9	4	0	0	18710	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	560	100	1492
-75	0	0	10	8	4	""	""	9100	20260	100	253	254	12	4	254	254	253	17	6	9	0	0	20301	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-1	0	-1	0	80	560	100	1493
-75	0	0	10	9	4	""	""	9350	20260	100	273	272	11	4	271	271	270	14	5	15	0	0	21782	0.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	2	1	2	1	80	560	100	1494
0	0	0	10	1	5	"Blank 9"	"152"	7380	20510	50	676	678	98	14	66	66	67	10	14	100	100	0	8131	61.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	610	612	610	612	12	104	100	1495
0	0	0	10	2	5	"Blank 9"	"152"	7620	20510	50	713	658	150	22	63	63	64	9	14	100	100	0	7892	66.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	650	595	650	595	12	104	100	1496
0	0	0	10	3	5	"Blank 9"	"152"	7870	20520	60	310	351	261	74	77	77	93	37	39	66	66	0	11245	6.973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	233	274	233	274	32	176	100	1497
-75	0	0	10	4	5	""	""	8120	20500	100	144	139	18	12	155	155	157	17	10	0	0	0	11082	-1.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-11	-16	-11	-16	80	560	100	1498
-75	0	0	10	5	5	""	""	8370	20500	100	145	144	12	8	147	147	149	18	12	3	1	0	11529	-0.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-2	-3	-2	-3	80	560	100	1499
-75	0	0	10	6	5	""	""	8610	20500	100	141	138	18	13	150	150	152	15	9	5	0	0	11038	-0.933	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-9	-12	-9	-12	80	560	100	1500
-75	0	0	10	7	5	""	""	8860	20500	100	156	154	25	16	169	169	171	24	14	1	1	0	12305	-0.708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	-13	-15	-13	-15	80	560	100	1501
-75	0	0	10	8	5	""	""	9100	20500	100	216	215	15	6	204	204	206	26	12	13	0	0	17171	0.346	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	12	11	12	11	80	560	100	1502
-75	0	0	10	9	5	""	""	9350	20500	100	244	243	13	5	243	243	241	24	9	1	0	0	19440	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	1	0	1	0	80	560	100	1503
0	0	0	10	1	6	"Lg fr. 27"	"104"	7400	20770	60	197	201	82	40	112	112	115	44	38	66	47	0	6420	1.955	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	85	89	85	89	32	176	100	1504
0	0	0	10	2	6	"Lg fr. 27"	"104"	7640	20770	70	261	225	81	36	113	113	114	41	35	69	66	0	7211	2.707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	148	112	148	112	32	236	100	1505
0	0	0	10	3	6	"Lg fr. 27"	"104"	7890	20770	60	232	211	77	36	82	82	91	33	36	78	69	0	6749	3.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	150	129	150	129	32	176	100	1506
0	0	0	10	4	6	"Lg fr. 31"	"120"	8180	20780	60	153	148	77	52	67	67	80	39	48	59	53	0	4739	1.744	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	86	81	86	81	32	176	100	1507
0	0	0	10	5	6	"Lg fr. 31"	"120"	8410	20780	60	154	145	70	48	71	71	78	33	42	66	53	0	4631	2.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	83	74	83	74	32	176	100	1508
0	0	0	10	6	6	"Lg fr. 31"	"120"	8630	20800	50	190	202	43	21	47	47	53	20	37	100	100	0	2429	7.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	143	155	143	155	12	104	100	1509
0	0	0	10	7	6	"Lg fr. 36 0.1然"	"136"	8880	20770	70	145	138	46	33	79	79	85	34	40	69	41	0	4421	1.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	66	59	66	59	32	236	100	1510
0	0	0	10	8	6	"Lg fr. 36 0.1然"	"136"	9120	20760	60	140	139	49	35	72	72	84	31	36	69	56	0	4443	1.774	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	68	67	68	67	32	176	100	1511
0	0	0	10	9	6	"Lg fr. 36 0.1然"	"136"	9340	20760	70	122	126	37	29	117	117	121	50	41	19	0	0	4037	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	5	9	5	9	32	236	100	1512
0	0	0	10	1	7	"Ng fr.42 0.2然"	"119"	7400	21010	50	165	169	23	13	67	67	67	6	8	100	100	0	2024	17.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	98	102	98	102	12	104	100	1513
0	0	0	10	2	7	"Ng fr.42 0.2然"	"119"	7640	21020	60	144	148	47	31	69	69	80	26	32	88	75	0	4725	2.615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	75	79	75	79	32	176	100	1514
0	0	0	10	3	7	"Ng fr.42 0.2然"	"119"	7900	21010	60	155	151	72	47	64	64	80	52	65	69	31	0	4826	1.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	91	87	91	87	32	176	100	1515
0	0	0	10	4	7	"Lg fr. 18 0.2然"	"135"	8130	21010	60	206	194	64	32	61	61	65	17	26	100	94	0	6201	7.588	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	145	133	145	133	32	176	100	1516
0	0	0	10	5	7	"Lg fr. 18 0.2然"	"135"	8370	21010	60	211	193	60	31	59	59	61	11	18	100	100	0	6181	12.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	152	134	152	134	32	176	100	1517
0	0	0	10	6	7	"Lg fr. 18 0.2然"	"135"	8630	21020	70	201	193	49	25	57	57	59	10	16	100	100	0	6178	13.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	144	136	144	136	32	236	100	1518
0	0	0	10	7	7	"Lg fr. 23 2.2然"	"151"	8880	21020	60	112	98	35	35	59	59	67	27	40	69	44	0	3147	1.148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	53	39	53	39	32	176	100	1519
0	0	0	10	8	7	"Lg fr. 23 2.2然"	"151"	9120	21030	60	111	104	28	26	71	71	80	34	42	56	3	0	3319	0.706	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	40	33	40	33	32	176	100	1520
0	0	0	10	9	7	"Lg fr. 23 2.2然"	"151"	9340	21020	60	122	115	41	35	82	82	90	37	41	53	13	0	3672	0.676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	40	33	40	33	32	176	100	1521
0	0	0	10	1	8	"Ng fr.30 3.9然"	"134"	7400	21250	60	133	126	44	34	72	72	88	37	42	63	38	0	4030	1.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	61	54	61	54	32	176	100	1522
0	0	0	10	2	8	"Ng fr.30 3.9然"	"134"	7640	21250	50	140	143	18	12	56	56	57	7	12	100	100	0	1713	12.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	84	87	84	87	12	104	100	1523
0	0	0	10	3	8	"Ng fr.30 3.9然"	"134"	7890	21250	50	154	163	20	12	54	54	55	6	10	100	100	0	1950	18.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	100	109	100	109	12	104	100	1524
0	0	0	10	4	8	"Ng fr.34 2.7然"	"150"	8140	21260	50	208	206	23	11	55	55	55	7	12	100	100	0	2473	21.571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	153	151	153	151	12	104	100	1525
0	0	0	10	5	8	"Ng fr.34 2.7然"	"150"	8390	21270	60	162	155	57	36	61	61	71	24	33	81	78	0	4962	3.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	101	94	101	94	32	176	100	1526
0	0	0	10	6	8	"Ng fr.34 2.7然"	"150"	8630	21270	60	171	157	55	35	63	63	74	26	35	84	69	0	5028	3.192	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	108	94	108	94	32	176	100	1527
0	0	0	10	7	8	"Ng fr.38 4.1然"	"103"	8880	21260	50	165	164	29	17	49	49	51	9	17	100	100	0	1964	12.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	116	115	116	115	12	104	100	1528
0	0	0	10	8	8	"Ng fr.38 4.1然"	"103"	9130	21270	60	125	130	37	28	68	68	76	23	30	81	56	0	4147	2.348	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	57	62	57	62	32	176	100	1529
0	0	0	10	9	8	"Ng fr.38 4.1然"	"103"	9370	21260	50	164	164	24	14	64	64	67	13	19	100	100	0	1967	7.462	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	100	100	100	100	12	104	100	1530
0	0	0	10	1	9	"Ng fr.18 2.9然"	"149"	7400	21500	60	161	150	51	34	79	79	92	36	39	69	56	0	4806	1.611	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	82	71	82	71	32	176	100	1531
0	0	0	10	2	9	"Ng fr.18 2.9然"	"149"	7640	21500	50	189	185	32	17	59	59	60	6	10	100	100	0	2216	20.833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	130	126	130	126	12	104	100	1532
0	0	0	10	3	9	"Ng fr.18 2.9然"	"149"	7880	21500	50	176	190	39	20	55	55	56	7	12	100	100	0	2280	19.143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	121	135	121	135	12	104	100	1533
0	0	0	10	4	9	"Ng fr.22 0.8然"	"102"	8150	21500	60	137	129	45	34	63	63	76	28	36	72	59	0	4117	1.893	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	74	66	74	66	32	176	100	1534
0	0	0	10	5	9	"Ng fr.22 0.8然"	"102"	8380	21500	60	135	127	46	36	61	61	74	34	45	69	56	0	4061	1.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	74	66	74	66	32	176	100	1535
0	0	0	10	6	9	"Ng fr.22 0.8然"	"102"	8630	21500	60	148	138	52	37	71	71	81	29	35	69	56	0	4403	1.966	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	77	67	77	67	32	176	100	1536
0	0	0	10	7	9	"Ng fr.26 1.6然"	"118"	8880	21490	60	162	154	44	28	60	60	67	23	34	97	81	0	4913	3.783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	102	94	102	94	32	176	100	1537
0	0	0	10	8	9	"Ng fr.26 1.6然"	"118"	9130	21490	60	150	150	40	26	70	70	81	27	33	81	66	0	4786	2.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Error	80	80	80	80	32	176	100	1538
